11.5	  1.64691    	-1.649090E-02	-0.369953    	 -999.000    	 -999.000    	 -999.000    	 -3.06101    	-0.385799    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
11.0	 -1.85252    	 -2.52023    	 -3.55681    	 -999.000    	-0.126717    	 -1.43436    	 -2.21527    	  1.76149    	 -2.89151    	 -1.69268    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -2.47048    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
10.5	  10.5503    	 -3.13218    	 -5.77168    	 -2.49041    	 -1.15756    	 -1.09442    	-0.397089    	  1.34337    	 -3.08215    	 -3.56411    	 -999.000    	 -4.08626    	 -4.32431    	 -3.87601    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -2.39296    	 -4.44117    	 -6.66631    	 -2.24480    	 -999.000    	 -999.000    	 -16.2119    	 -999.000    	 -999.000    
10.0	  16.6378    	  13.0202    	  1.91175    	 -4.27586    	  4.94592    	  1.57504    	 -1.87632    	  1.64131    	 -5.07018    	 -7.55971    	 -5.68171    	 -4.56533    	 -4.06064    	 -2.84473    	 -4.17176    	 -3.41597    	 -1.45592    	 -2.40684    	-0.434946    	 -5.62824    	 -6.11595    	 -6.75121    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
9.5	  53.2692    	  55.1717    	  19.0460    	 -1.57553    	 -1.03192    	 -2.25539    	 -10.3114    	 -10.7190    	 -5.85676    	 -4.39890    	 -4.54660    	 -4.19171    	 -3.44902    	 -3.12959    	 -2.32118    	 -2.14581    	 -2.21425    	 -1.65722    	 -2.90050    	 -3.87567    	 -3.27520    	 -4.93036    	 -3.36335    	 -10.4085    	 -11.6814    	 -999.000    	 -999.000    
9.0	  55.0998    	  28.0693    	 -3.06017    	 -7.76142    	 -24.5974    	 -15.2269    	 -13.0974    	 -8.97329    	 -8.35140    	 -5.88320    	 -3.84128    	 -2.85638    	 -3.09019    	 -3.07441    	 -2.41726    	 -2.17499    	 -2.35756    	 -2.70329    	 -3.05531    	 -3.42974    	 -3.10965    	 0.932117    	-0.936347    	 -10.4849    	 -15.3640    	 -999.000    	 -999.000    
8.5	  3.88462    	 -5.38065    	 -15.3298    	 -16.7130    	 -7.10187    	 -11.8184    	 -4.83324    	 -5.55983    	 -6.86456    	 -5.08722    	 -4.05936    	 -3.30258    	 -4.02833    	 -3.25030    	 -2.88004    	 -3.00639    	 -2.38772    	 -2.84014    	 -2.86414    	 -3.69620    	 -4.07102    	 -2.82578    	 -4.08433    	 -8.14499    	 -16.3143    	 -14.6269    	 -10.8519    
8.0	 -4.61896    	 -6.72180    	 -7.17758    	 -3.47305    	 -5.77840    	 -2.30960    	 -3.12354    	 -7.25055    	 -5.29539    	 -7.11076    	 -6.01334    	 -5.14352    	 -4.47194    	 -3.70281    	 -2.86555    	 -2.66449    	 -2.15698    	 -2.95174    	 -3.60107    	 -2.75250    	 -3.53688    	 -2.10969    	 -7.17410    	 -9.83967    	 -9.76510    	 -11.2818    	 -16.0863    
7.5	 -14.0420    	 -18.6614    	 -19.3332    	 -16.2140    	 -11.3631    	 -6.36793    	 -6.35357    	 -8.31111    	 -8.49634    	 -6.42680    	 -7.78127    	 -5.08355    	 -4.28187    	 -4.95521    	 -3.59364    	 -2.92426    	 -3.33109    	 -3.46989    	 -4.01089    	 -3.71866    	 -3.46731    	 -4.30229    	 -8.40870    	 -9.89751    	 -12.4797    	 -10.3782    	 -14.9347    
7.0	 -21.1053    	 -12.8394    	 -22.1088    	 -12.1738    	 -8.83492    	 -7.27224    	 -7.74590    	 -10.3279    	 -9.83694    	 -7.13126    	 -6.49339    	 -3.55341    	 -4.90523    	 -6.15647    	 -5.47992    	 -4.60565    	 -5.44679    	 -6.44149    	 -5.92640    	 -5.30269    	 -5.14552    	 -7.74125    	 -7.91873    	 -7.56442    	 -11.5398    	 -16.7944    	 -20.6929    
6.5	 -25.9204    	 -11.1213    	 -17.6439    	 -9.47087    	 -10.0066    	 -3.61077    	 -6.36145    	 -5.91559    	 -1.03902    	 -4.16617    	 -4.17394    	 -3.41763    	 -3.22428    	 -8.18434    	 -8.04764    	 -6.98708    	 -8.91130    	 -10.7404    	 -9.02629    	 -8.26028    	 -5.95764    	 -8.63327    	 -11.7423    	 -9.19964    	 -6.61553    	 0.132037    	 -15.6772    
6.0	 -26.6281    	 -3.36779    	  11.9982    	  5.19411    	 -8.45675    	 -2.61135    	-0.961064    	  3.02371    	 2.082443E-02	  3.45556    	-0.138908    	-0.242525    	 -5.03888    	 -10.3824    	 -11.5700    	 -11.6998    	 -12.2176    	 -12.7185    	 -10.9416    	 -9.42544    	 -12.8949    	 -8.49454    	 -9.52724    	 -4.07204    	 -1.37542    	  12.1008    	 -6.02868    
5.5	 -10.9717    	 -10.7320    	  8.71754    	  9.61265    	 -2.21055    	  3.34404    	  6.14973    	  12.9773    	  3.90792    	  7.59918    	  5.19965    	  2.52829    	 -6.02595    	 -7.61323    	 -11.5082    	 -9.42754    	 -14.4808    	 -11.6404    	 -4.79258    	 -10.1134    	 -10.8607    	 -9.14655    	 -9.82687    	 -13.6009    	 -13.0015    	 -8.78131    	 -17.5930    
5.0	 -3.61775    	 -16.3277    	-0.939013    	  13.2084    	  12.9835    	  8.07951    	  5.98466    	  10.9717    	  3.03765    	  5.86589    	  5.76129    	  8.45294    	 -9.83777    	 -7.36520    	 -12.9036    	 -6.51627    	 0.336449    	  11.0431    	  12.0578    	  3.77961    	 -5.90085    	 -16.3096    	 -17.3315    	 -13.5962    	 -6.77098    	 -9.79130    	 -6.98563    
4.5	 -5.85026    	 -5.65912    	  1.00286    	  5.10038    	  9.47367    	  5.64220    	-4.048228E-02	-0.486130    	  1.91698    	  4.70802    	 -2.13695    	 0.695344    	 -7.28182    	 -9.18686    	 -3.77032    	  3.24232    	  6.23784    	  18.4712    	  22.6696    	  23.1422    	  8.55586    	 -8.45914    	 -13.6705    	 -8.65793    	 -6.60801    	 -9.33239    	 -11.9259    
4.0	 -6.28280    	 -1.72640    	  6.50197    	  5.72927    	  1.58291    	 -8.32464    	 -13.0108    	 -6.68858    	 -9.46486    	 -3.98369    	 -5.47705    	 -7.74981    	 -7.40244    	-0.472399    	  5.35158    	  14.1202    	  16.6581    	  24.8249    	  32.8725    	  31.9324    	  19.7226    	 0.334596    	 -9.67752    	 -10.4954    	 -5.58288    	 -8.29119    	 -11.6661    
3.5	  13.1639    	  10.7955    	  5.39697    	 0.979084    	 -1.04293    	 -13.4802    	 -16.8177    	 -14.1579    	 -21.1731    	 -17.1131    	 -12.8289    	  2.69154    	  12.5047    	  9.73766    	  15.1663    	  26.0444    	  28.5703    	  26.6702    	  35.9346    	  30.1661    	  8.15899    	 -1.66223    	 -10.4488    	 -9.74455    	 -6.31001    	  2.00959    	-0.231680    
3.0	  19.4903    	  3.83372    	  3.00392    	 -3.53167    	 -5.83213    	 -22.7826    	 -22.7076    	 -22.0371    	 -23.3573    	 -12.0059    	-0.733083    	  9.47154    	  19.4227    	  22.2302    	  30.9638    	  36.1258    	  34.0435    	  25.2747    	  20.0421    	  15.7035    	  3.21165    	 -9.05962    	 -9.65413    	 -6.55769    	 -5.77988    	  4.06896    	  12.8089    
2.5	  25.0421    	  19.7234    	  5.54666    	 -7.59257    	 0.508341    	 -14.0416    	 -21.9326    	 -23.2665    	 -16.9036    	 -2.98560    	  15.0715    	  21.5690    	  27.6746    	  40.9849    	  40.9451    	  42.2825    	  39.2735    	  21.7024    	  6.19682    	  9.68456    	  12.4390    	-0.430576    	  2.37453    	  4.92699    	  1.57533    	  5.45880    	  14.1248    
2.0	  22.5174    	  10.4235    	  10.3641    	  4.63005    	  5.78099    	 -14.8906    	 -24.4927    	 -26.8760    	 -22.9938    	 -12.7950    	  14.2301    	  26.0458    	  31.4739    	  49.3886    	  35.7674    	  30.6462    	  15.5584    	  8.97969    	  7.22219    	  11.7928    	  10.9977    	  9.49143    	  18.8476    	  23.3753    	  13.8987    	  14.9413    	  18.9832    
1.5	  2.26873    	  14.4803    	  11.0495    	  17.6048    	  4.31802    	  14.2251    	 -10.2834    	 -10.9942    	 -15.0128    	 -1.38861    	  12.9212    	  19.2695    	  28.3585    	  35.7864    	  20.7785    	  15.5466    	  16.1903    	  18.3809    	  9.93523    	  11.4889    	  17.0683    	  15.0399    	  6.74280    	  14.4107    	  24.7106    	  15.7291    	  32.4350    
1.0	  22.8564    	  16.2706    	  21.4658    	  31.7147    	  21.3273    	  18.8696    	 -11.3512    	 -8.86665    	  2.03169    	 -2.63641    	 -4.58311    	  2.80631    	  24.1902    	  27.4072    	  10.8828    	  10.2763    	  17.9089    	  32.5845    	  20.8296    	  18.6125    	  19.4420    	  23.6140    	  12.3073    	  19.1798    	  21.2587    	  12.5355    	  30.9811    
0.5	  16.2213    	  13.6774    	  5.91694    	  8.26100    	  12.9215    	 -9.45005    	 -24.9055    	 -8.50917    	  2.35483    	 -1.90577    	 -13.3518    	 -14.4507    	  9.65500    	  17.1096    	  9.96081    	  13.9759    	  27.7394    	  31.0116    	  18.7244    	  25.9981    	  25.3627    	  27.4644    	  29.1183    	  22.7423    	  16.4869    	  24.1039    	  51.4666    
0.0	  19.8729    	  16.5431    	 -8.63471    	 -10.2797    	 -17.7172    	 -22.4266    	 -30.6446    	 -29.2082    	 -25.1937    	 -22.8160    	 -15.4382    	 -17.2564    	  11.7302    	  16.5964    	  24.3646    	  26.3508    	  42.5389    	  43.3109    	  26.3790    	  26.6999    	  31.9209    	  31.0297    	  35.6531    	  36.6803    	  31.4280    	  48.7894    	  64.8038    
cpt:field=aprod, cpt:T=1733-01, cpt:nrow=27, cpt:ncol=27, cpt:row=Y, cpt:col=X, cpt:units=mm, cf:standard_name=lwe_precipitation_rate, cpt:missing=-999
	-73.0	-72.5	-72.0	-71.5	-71.0	-70.5	-70.0	-69.5	-69.0	-68.5	-68.0	-67.5	-67.0	-66.5	-66.0	-65.5	-65.0	-64.5	-64.0	-63.5	-63.0	-62.5	-62.0	-61.5	-61.0	-60.5	-60.0
13.0	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
12.5	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 0.170584    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
12.0	 -999.000    	 -999.000    	 0.132205    	-7.265268E-05	 -999.000    	 -999.000    	-0.948538    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
11.5	 -3.52089    	 -2.57446    	 -1.34052    	 -999.000    	 -999.000    	 -999.000    	 -5.10959    	 -4.04684    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
11.0	 -13.2159    	 -11.1642    	 -6.31582    	 -999.000    	 -3.68528    	 -8.46168    	 -7.77903    	 -8.06794    	 -9.75011    	 -10.3540    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -2.73331    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
10.5	 -15.2283    	 -22.7814    	 -9.35489    	 -4.21360    	 -15.6143    	 -14.6081    	 -11.4907    	 -7.19329    	 -11.1814    	 -10.4478    	 -999.000    	 -7.04333    	 -7.59345    	 -5.26572    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -3.16077    	 -5.06345    	 -9.23356    	 -4.40484    	 -999.000    	 -999.000    	 -18.4006    	 -999.000    	 -999.000    
10.0	 -14.5025    	 -21.4319    	 -15.0763    	 -12.5604    	 -14.5655    	 -22.8417    	 -17.9565    	 -6.54075    	 -9.34284    	 -12.3910    	 -9.26310    	 -6.96130    	 -5.99953    	 -5.26227    	 -5.07249    	 -4.34599    	 -3.07819    	 -3.63838    	 -4.75858    	 -7.62418    	 -10.4942    	 -12.3190    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
9.5	 -31.6565    	 -30.0572    	 -29.5076    	 -23.1265    	 -32.4044    	 -25.3156    	 -23.2591    	 -16.3734    	 -8.89947    	 -7.53044    	 -7.66873    	 -7.02940    	 -5.91122    	 -4.22562    	 -3.26741    	 -2.71969    	 -3.13930    	 -2.32664    	 -2.95256    	 -3.76657    	 -6.25636    	 -10.5432    	 -15.7655    	 -15.7121    	 -14.0011    	 -999.000    	 -999.000    
9.0	 -54.8905    	 -45.1316    	 -29.5872    	 -37.5993    	 -36.0864    	 -21.5079    	 -17.3593    	 -11.3758    	 -13.3645    	 -9.42237    	 -6.41492    	 -5.02071    	 -4.58680    	 -3.58280    	 -3.13703    	 -2.60572    	 -3.54392    	 -3.02983    	 -3.90894    	 -4.15853    	 -4.43086    	 -3.88365    	 -11.0153    	 -14.9828    	 -16.4047    	 -999.000    	 -999.000    
8.5	 -44.3396    	 -58.4211    	 -44.5005    	 -24.9341    	 -14.3409    	 -19.9935    	 -10.4703    	 -8.29656    	 -7.60434    	 -7.09097    	 -5.59268    	 -4.06749    	 -4.63852    	 -4.53920    	 -3.76362    	 -4.01606    	 -3.22737    	 -3.89620    	 -3.79523    	 -4.35164    	 -4.68937    	 -5.69867    	 -8.73085    	 -11.9962    	 -18.5328    	 -18.0763    	 -19.7456    
8.0	 -21.2803    	 -17.3613    	 -17.1799    	 -22.7668    	 -19.6141    	 -16.5271    	 -11.2064    	 -7.25573    	 -5.17455    	 -8.42916    	 -8.16244    	 -7.11305    	 -6.36820    	 -5.01382    	 -4.02398    	 -3.78087    	 -3.38789    	 -4.00017    	 -4.63247    	 -4.02943    	 -4.62737    	 -4.64048    	 -7.80031    	 -13.9185    	 -16.3280    	 -18.9103    	 -21.0907    
7.5	 -29.1483    	 -20.0831    	 -34.5603    	 -28.1930    	 -22.1995    	 -21.0926    	 -18.2788    	 -15.1948    	 -12.6891    	 -13.7760    	 -11.9245    	 -9.90188    	 -7.51745    	 -7.27430    	 -5.52858    	 -4.18441    	 -4.91689    	 -4.76114    	 -5.21765    	 -5.29740    	 -5.86092    	 -6.61844    	 -10.2123    	 -12.0745    	 -16.7723    	 -17.4762    	 -20.4418    
7.0	 -16.2455    	 -23.0100    	 -38.8154    	 -30.9964    	 -26.9701    	 -19.5498    	 -22.1436    	 -19.5244    	 -18.0913    	 -14.6850    	 -16.6559    	 -14.6802    	 -12.8929    	 -9.90582    	 -8.01276    	 -6.64532    	 -8.03238    	 -8.61724    	 -7.99473    	 -7.53265    	 -7.18631    	 -10.5092    	 -11.2014    	 -11.2769    	 -14.2871    	 -20.3062    	 -25.0908    
6.5	 -35.6960    	 -16.2497    	 -24.1804    	 -30.4086    	 -26.5153    	 -25.2882    	 -24.0480    	 -21.3128    	 -12.5455    	 -14.5060    	 -16.6119    	 -18.4948    	 -16.2403    	 -15.1364    	 -12.5470    	 -9.92009    	 -12.3348    	 -14.6779    	 -9.87913    	 -11.7250    	 -8.74087    	 -11.8504    	 -16.0743    	 -16.4831    	 -14.7413    	 -18.8605    	 -28.1213    
6.0	 -32.8421    	 -23.4543    	 -37.1599    	 -31.0122    	 -19.2595    	 -26.4880    	 -24.8978    	 -24.1181    	 -15.6473    	 -11.9160    	 -10.9840    	 -22.0392    	 -26.6114    	 -22.3867    	 -19.4614    	 -16.3391    	 -16.6323    	 -21.8774    	 -21.6915    	 -20.3923    	 -18.1724    	 -11.5798    	 -14.9625    	 -13.0472    	 -11.8545    	 -9.02953    	 -27.9518    
5.5	 -18.3213    	 -35.7236    	 -41.4765    	 -39.1929    	 -28.9046    	 -29.4475    	 -34.1493    	 -31.3185    	 -26.8591    	 -8.30459    	 -10.8025    	 -20.1826    	 -33.4851    	 -24.3172    	 -21.1391    	 -15.7342    	 -20.4968    	 -28.9920    	 -31.1850    	 -30.2539    	 -25.7530    	 -18.7193    	 -16.3797    	 -20.1725    	 -19.4198    	 -19.0949    	 -24.7615    
5.0	 -33.4449    	 -36.1100    	 -21.2374    	 -21.6616    	 -27.6979    	 -30.7388    	 -37.1294    	 -31.6030    	 -29.7380    	 -14.1129    	 -13.8240    	 -15.9442    	 -28.2044    	 -21.3142    	 -17.2330    	 -3.38816    	 -17.7561    	 -23.0300    	 -35.1514    	 -31.6624    	 -28.6430    	 -34.3708    	 -30.6000    	 -20.1952    	 -18.1179    	 -15.7721    	 -17.0147    
4.5	 -46.1844    	 -35.0753    	 -31.8521    	 -27.1113    	 -25.5046    	 -29.9047    	 -23.8771    	 -21.3884    	 -14.6499    	 -13.1775    	 -10.3946    	 -19.4003    	 -18.0439    	 -9.61646    	  4.05176    	  13.1567    	 0.166929    	 -5.95073    	 -17.4838    	 -16.0687    	 -24.6365    	 -31.6402    	 -27.9043    	 -24.0178    	 -23.5781    	 -17.2048    	 -15.2729    
4.0	 -41.2072    	 -37.5435    	 -38.0601    	 -37.5848    	 -24.9718    	 -38.9563    	 -23.9135    	 -17.8885    	 -20.4760    	 -19.2734    	 -10.2035    	 -16.4549    	 -21.4096    	 -13.1175    	 -5.16466    	 -1.50015    	 -7.83025    	 -13.0247    	 -15.6649    	 -22.3145    	 -26.4189    	 -29.6540    	 -26.0879    	 -25.8602    	 -20.3922    	 -15.5815    	 -15.6533    
3.5	 -26.3322    	 -34.8462    	 -35.5420    	 -34.3480    	 -32.2576    	 -25.7228    	 -36.6377    	 -30.7749    	 -29.3058    	 -16.0004    	 -18.1186    	 -12.9468    	 -12.2931    	 -16.2257    	 -15.3030    	 -7.48783    	 -18.4132    	 -18.4706    	 -21.6932    	 -24.0114    	 -26.9429    	 -28.9009    	 -28.5750    	 -25.4662    	 -19.3902    	 -15.1780    	 -13.2352    
3.0	 -4.29500    	-0.624350    	 -10.3747    	 -20.8807    	 -30.7716    	 -33.3741    	 -20.0697    	 -30.8471    	 -30.7539    	 -26.7431    	 -20.4673    	 -10.4057    	 -13.6886    	 -4.22490    	 -12.9293    	 -14.0180    	 -4.15546    	 -14.4948    	 -17.4279    	 -23.2838    	 -29.4910    	 -30.2157    	 -26.3898    	 -24.9338    	 -23.5790    	 -14.9296    	 -17.0435    
2.5	 -14.7886    	 -8.01425    	 -4.89482    	 -17.8872    	 -12.3738    	 -19.7710    	 -23.7822    	 -26.3094    	 -28.0688    	 -22.0277    	 -15.0851    	 -9.57871    	  5.68547    	  8.46946    	  5.23402    	-0.967012    	  1.65632    	 -9.91097    	 -17.3546    	 -21.6499    	 -24.1984    	 -27.2330    	 -24.3540    	 -24.0118    	 -23.4827    	 -21.6822    	 -22.0597    
2.0	 -12.1695    	 -21.5159    	 -15.9675    	 0.543875    	-0.712370    	 -10.1949    	 -27.1610    	 -31.7953    	 -23.7095    	 -15.4135    	 -12.9307    	 -8.37342    	  9.08697    	  16.6299    	  11.6176    	  15.2512    	  6.89421    	 -7.56926    	 -18.4189    	 -23.1710    	 -27.7840    	 -28.8026    	 -30.9965    	 -29.8825    	 -30.7564    	 -27.6256    	 -28.7079    
1.5	 -5.54460    	 -18.9984    	 -21.3673    	 -14.5425    	 -13.5680    	 -20.5954    	 -31.2314    	 -35.6644    	 -21.9932    	 -9.67964    	 -6.42519    	  1.05938    	  11.3492    	  14.9666    	  5.50283    	  12.0267    	 0.125288    	 -10.1200    	 -14.8886    	 -7.68844    	 -18.4717    	 -37.0451    	 -42.1401    	 -38.8621    	 -33.3356    	 -27.5059    	 -32.0958    
1.0	 0.983169    	 -10.2911    	 -14.0466    	 -11.8007    	 -23.0262    	 -29.6264    	 -46.4436    	 -41.1284    	 -19.2984    	 -8.27583    	  4.48955    	  4.68645    	  11.7805    	  22.0714    	  23.2406    	  9.64503    	  14.9800    	  19.3549    	  15.7440    	  7.99263    	 -6.00827    	 -37.0258    	 -43.2276    	 -39.9472    	 -38.8532    	 -31.8338    	 -37.6315    
0.5	  15.7921    	  18.9244    	 -8.84586    	 -15.8251    	 -27.5711    	 -39.9053    	 -52.7422    	 -42.7745    	 -21.5787    	 -9.00176    	 -5.12190    	  8.38950    	  27.8073    	  19.8805    	  12.6626    	  29.7343    	  41.1277    	  62.5674    	  53.3606    	  11.4436    	 -12.7251    	 -24.2608    	 -37.4044    	 -36.5411    	 -38.0045    	 -40.6083    	 -37.8405    
0.0	  24.7669    	  32.1128    	  16.5981    	 -17.5159    	 -32.1690    	 -32.4005    	 -36.1347    	 -18.7390    	 -21.3175    	 -7.07057    	 -6.10065    	  7.89306    	  31.5754    	  14.6078    	  11.6696    	  27.6033    	  42.6624    	  51.2548    	  56.5272    	  14.1392    	 -20.1774    	 -24.4092    	 -39.3432    	 -34.1486    	 -33.3402    	 -47.8097    	 -43.7339    
cpt:field=aprod, cpt:T=1734-01, cpt:nrow=27, cpt:ncol=27, cpt:row=Y, cpt:col=X, cpt:units=mm, cf:standard_name=lwe_precipitation_rate, cpt:missing=-999
	-73.0	-72.5	-72.0	-71.5	-71.0	-70.5	-70.0	-69.5	-69.0	-68.5	-68.0	-67.5	-67.0	-66.5	-66.0	-65.5	-65.0	-64.5	-64.0	-63.5	-63.0	-62.5	-62.0	-61.5	-61.0	-60.5	-60.0
13.0	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
12.5	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 0.329448    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
12.0	 -999.000    	 -999.000    	-0.124444    	 7.413676E-02	 -999.000    	 -999.000    	-0.698934    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
11.5	 -1.49121    	 -2.74291    	 -1.36501    	 -999.000    	 -999.000    	 -999.000    	 -5.15277    	 -5.76882    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
11.0	 -8.27624    	 -11.6257    	 -5.33090    	 -999.000    	 -1.10763    	 -8.99242    	 -7.63443    	 -9.06159    	 -11.0921    	 -10.9811    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -2.32491    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
10.5	 -8.90481    	 -17.0057    	 -7.19588    	 -3.43235    	 -15.9058    	 -9.02833    	 -9.55226    	 -4.43318    	 -13.7419    	 -13.4759    	 -999.000    	 -9.32822    	 -7.56291    	 0.193707    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -3.53478    	 -5.03153    	 -8.47364    	 -1.73806    	 -999.000    	 -999.000    	 -13.5540    	 -999.000    	 -999.000    
10.0	 -18.2906    	 -6.06603    	 -9.75942    	 -8.07392    	 -1.76181    	 -4.72852    	 -3.35336    	 -2.20374    	 -12.9684    	 -17.4080    	 -13.0150    	 -6.74686    	 -5.22018    	 -2.10422    	 -2.23845    	 -4.77164    	 -3.36535    	 -4.29041    	 -6.19902    	 -8.12623    	 -11.8599    	 -13.6979    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    
9.5	 -17.2887    	 -17.6561    	 -20.6873    	 -14.0486    	 -4.01916    	 -3.57793    	 -21.2810    	 -21.8464    	 -13.3425    	 -9.82545    	 -8.54837    	 -7.46236    	 -6.08631    	 -4.15968    	 -4.43633    	 -3.27798    	 -4.37319    	 -4.00644    	 -4.73138    	 -5.51517    	 -7.26625    	 -11.3022    	 -15.3699    	 -15.7901    	 -14.6972    	 -999.000    	 -999.000    
9.0	 -13.1924    	 -11.1277    	 -10.9661    	 -15.0871    	 -15.9118    	 -19.2529    	 -21.4706    	 -13.2542    	 -16.0693    	 -8.99888    	 -9.46809    	 -7.55835    	 -7.30567    	 -5.84151    	 -5.23281    	 -3.72079    	 -5.30890    	 -4.77779    	 -5.13858    	 -5.09168    	 -4.97673    	 -4.47610    	 -12.5994    	 -14.8766    	 -17.2503    	 -999.000    	 -999.000    
8.5	 -12.8720    	 -36.9036    	 -37.9353    	 -25.3603    	 -21.3240    	 -9.88048    	 -9.46955    	 -12.2455    	 -10.3831    	 -5.93092    	 -6.42416    	 -6.54506    	 -7.25646    	 -6.46376    	 -5.25803    	 -5.60352    	 -4.85442    	 -5.36837    	 -5.02119    	 -5.28340    	 -5.28725    	 -6.62395    	 -9.67845    	 -13.0064    	 -19.6891    	 -19.8429    	 -21.9038    
8.0	 -12.0342    	 -16.1056    	 -23.2912    	 -31.1894    	 -9.70104    	 -5.35579    	 -10.2112    	 -16.2531    	 -12.8239    	 -14.4457    	 -9.86086    	 -10.9529    	 -9.64119    	 -7.90090    	 -6.31842    	 -5.81699    	 -5.00841    	 -5.48901    	 -6.17299    	 -5.42648    	 -5.89815    	 -5.88310    	 -8.95566    	 -14.5919    	 -12.1536    	 -19.0064    	 -24.3838    
7.5	 -18.0311    	 -19.4139    	 -34.5609    	 -34.0689    	-0.869412    	 -11.6901    	 -16.3517    	 -18.6746    	 -20.6988    	 -20.1868    	 -18.0418    	 -13.7818    	 -10.6170    	 -10.9162    	 -8.72528    	 -6.42821    	 -7.07787    	 -6.81851    	 -6.33840    	 -6.05658    	 -5.57832    	 -6.84691    	 -11.3696    	 -13.9521    	 -18.1260    	 -16.1189    	 -19.9681    
7.0	 -2.62629    	 -12.3888    	 -43.3831    	 -31.9562    	 -16.0383    	 -17.8735    	 -26.0968    	 -23.0739    	 -26.6347    	 -23.2063    	 -23.9817    	 -20.4785    	 -17.5827    	 -14.1759    	 -11.6758    	 -8.58322    	 -11.0529    	 -11.6784    	 -10.2376    	 -9.34678    	 -10.6666    	 -13.8517    	 -13.7403    	 -13.5969    	 -16.4039    	 -22.1193    	 -24.4378    
